bowler,team1,team2,venue,date,delivery,runs,wicket,byes,legbyes,overs,economy,4w,5w,points,eco_bonus,last_5_wkts,career_wickets,career_eco,venue_wickets
DJ Bravo,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",2012-05-12,26,20.0,0,0.0,0.0,4.2,4.761904761904762,0,0,6,6,1.4,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,2012-05-14,19,21.0,1,0.0,1.0,3.1,6.774193548387097,0,0,27,2,1.2,1.3101265822784811,7.770789426793814,1.1111111111111112
DJ Bravo,Kings XI Punjab,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,2012-05-17,18,18.0,2,0.0,0.0,3.0,6.0,0,0,52,2,1.2,1.3101265822784811,7.770789426793814,2.0
DJ Bravo,Chennai Super Kings,Mumbai Indians,M Chinnaswamy Stadium,2012-05-23,18,10.0,2,0.0,1.0,3.0,3.333333333333333,0,0,56,6,1.0,1.3101265822784811,7.770789426793814,0.6666666666666666
DJ Bravo,Delhi Daredevils,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2012-05-25,20,20.0,1,0.0,1.0,3.2,6.25,0,0,27,2,1.2,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2012-05-27,24,46.0,1,0.0,0.0,4.0,11.5,0,0,19,-6,1.4,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2013-04-06,26,42.0,2,0.0,0.0,4.2,10.0,0,0,48,-2,1.6,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",2013-04-10,26,25.0,3,0.0,0.0,4.2,5.9523809523809526,0,0,79,4,1.8,1.3101265822784811,7.770789426793814,1.3333333333333333
DJ Bravo,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2013-04-13,28,28.0,1,0.0,1.0,4.4,6.363636363636363,0,0,27,2,1.6,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Chennai Super Kings,Pune Warriors,"MA Chidambaram Stadium, Chepauk",2013-04-15,25,34.0,2,0.0,0.0,4.1,8.292682926829269,0,0,50,0,1.8,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Delhi Daredevils,Chennai Super Kings,Feroz Shah Kotla,2013-04-18,9,8.0,1,0.0,0.0,1.3,6.153846153846153,0,0,25,0,1.8,1.3101265822784811,7.770789426793814,1.5
DJ Bravo,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,2013-04-20,12,14.0,2,0.0,0.0,2.0,7.0,0,0,50,0,1.8,1.3101265822784811,7.770789426793814,1.1111111111111112
DJ Bravo,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2013-04-22,25,34.0,2,0.0,1.0,4.1,8.292682926829269,0,0,50,0,1.6,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",2013-04-25,24,37.0,2,0.0,0.0,4.0,9.25,0,0,48,-2,1.8,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2013-04-28,27,34.0,2,0.0,1.0,4.3,7.906976744186047,0,0,50,0,1.8,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Pune Warriors,Chennai Super Kings,Subrata Roy Sahara Stadium,2013-04-30,25,17.0,1,0.0,0.0,4.1,4.146341463414634,0,0,31,6,1.8,1.3101265822784811,7.770789426793814,0.5
DJ Bravo,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2013-05-02,24,34.0,3,0.0,1.0,4.0,8.5,0,0,75,0,2.0,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,2013-05-05,19,18.0,1,0.0,0.0,3.1,5.806451612903226,0,0,29,4,1.8,1.3101265822784811,7.770789426793814,1.6666666666666667
DJ Bravo,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",2013-05-08,24,25.0,1,0.0,0.0,4.0,6.25,0,0,27,2,1.6,1.3101265822784811,7.770789426793814,2.25
DJ Bravo,Rajasthan Royals,Chennai Super Kings,Sawai Mansingh Stadium,2013-05-12,18,35.0,1,0.0,0.0,3.0,11.666666666666666,0,0,19,-6,1.4,1.3101265822784811,7.770789426793814,1.0
DJ Bravo,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",2013-05-14,24,19.0,2,0.0,4.0,4.0,4.75,0,0,56,6,1.6,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2013-05-18,12,26.0,1,0.0,0.0,2.0,13.0,0,0,19,-6,1.2,1.3101265822784811,7.770789426793814,0.6666666666666666
DJ Bravo,Chennai Super Kings,Mumbai Indians,Feroz Shah Kotla,2013-05-21,18,9.0,3,0.0,0.0,3.0,3.0,0,0,81,6,1.6,1.3101265822784811,7.770789426793814,1.5
DJ Bravo,Chennai Super Kings,Mumbai Indians,Eden Gardens,2013-05-26,25,41.0,4,0.0,0.0,4.1,10.0,1,0,106,-2,2.2,1.3101265822784811,7.770789426793814,1.1111111111111112
DJ Bravo,Chennai Super Kings,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",2015-04-09,26,34.0,2,0.0,0.0,4.2,8.095238095238095,0,0,50,0,2.4,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk",2015-04-11,26,23.0,2,0.0,1.0,4.2,5.476190476190476,0,0,54,4,2.4,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,2015-04-17,24,30.0,2,2.0,1.0,4.0,7.5,0,0,50,0,2.6,1.3101265822784811,7.770789426793814,1.6666666666666667
DJ Bravo,Rajasthan Royals,Chennai Super Kings,"Sardar Patel Stadium, Motera",2015-04-19,14,30.0,1,0.0,0.0,2.2,13.636363636363637,0,0,19,-6,2.2,1.3101265822784811,7.770789426793814,1.0
DJ Bravo,Royal Challengers Bangalore,Chennai Super Kings,M Chinnaswamy Stadium,2015-04-22,18,25.0,1,0.0,4.0,3.0,8.333333333333334,0,0,25,0,1.6,1.3101265822784811,7.770789426793814,0.6666666666666666
DJ Bravo,Chennai Super Kings,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",2015-04-25,18,13.0,0,0.0,2.0,3.0,4.333333333333333,0,0,6,6,1.2,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2015-04-28,18,22.0,3,0.0,1.0,3.0,7.333333333333333,0,0,75,0,1.4,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,2015-04-30,12,27.0,0,0.0,0.0,2.0,13.5,0,0,-6,-6,1.0,1.3101265822784811,7.770789426793814,1.1111111111111112
DJ Bravo,Sunrisers Hyderabad,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",2015-05-02,24,25.0,3,0.0,0.0,4.0,6.25,0,0,77,2,1.4,1.3101265822784811,7.770789426793814,2.25
DJ Bravo,Chennai Super Kings,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",2015-05-04,22,17.0,3,0.0,1.0,3.4,5.0,0,0,79,4,1.8,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Chennai Super Kings,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2015-05-08,14,16.0,1,0.0,0.0,2.2,7.272727272727272,0,0,25,0,2.0,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Chennai Super Kings,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",2015-05-10,24,36.0,2,0.0,0.0,4.0,9.0,0,0,50,0,1.8,1.3101265822784811,7.770789426793814,1.5333333333333334
DJ Bravo,Kings XI Punjab,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",2015-05-16,12,20.0,1,0.0,0.0,2.0,10.0,0,0,23,-2,2.0,1.3101265822784811,7.770789426793814,1.3333333333333333
DJ Bravo,Chennai Super Kings,Mumbai Indians,Wankhede Stadium,2015-05-19,27,37.0,3,0.0,0.0,4.3,8.604651162790699,0,0,75,0,2.0,1.3101265822784811,7.770789426793814,1.6666666666666667
DJ Bravo,Chennai Super Kings,Royal Challengers Bangalore,JSCA International Stadium Complex,2015-05-22,20,19.0,2,0.0,0.0,3.2,5.9375,0,0,54,4,1.8,1.3101265822784811,7.770789426793814,2.0
DJ Bravo,Mumbai Indians,Chennai Super Kings,Eden Gardens,2015-05-24,24,36.0,2,0.0,4.0,4.0,9.0,0,0,50,0,2.0,1.3101265822784811,7.770789426793814,1.1111111111111112
DJ Bravo,Kings XI Punjab,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",2016-04-11,25,21.0,4,0.0,0.0,4.1,5.121951219512195,1,0,112,4,2.4,1.3101265822784811,7.770789426793814,4.0
DJ Bravo,Gujarat Lions,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,2016-04-14,24,43.0,1,0.0,0.0,4.0,10.75,0,0,21,-4,2.4,1.3101265822784811,7.770789426793814,0.75
DJ Bravo,Mumbai Indians,Gujarat Lions,Wankhede Stadium,2016-04-16,25,38.0,2,0.0,0.0,4.1,9.26829268292683,0,0,48,-2,2.2,1.3101265822784811,7.770789426793814,1.6666666666666667
DJ Bravo,Gujarat Lions,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,2016-04-21,18,26.0,0,0.0,1.0,3.0,8.666666666666666,0,0,0,0,1.8,1.3101265822784811,7.770789426793814,0.75
DJ Bravo,Gujarat Lions,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,2016-04-24,26,41.0,0,0.0,0.0,4.2,9.76190476190476,0,0,-2,-2,1.4,1.3101265822784811,7.770789426793814,0.75
DJ Bravo,Delhi Daredevils,Gujarat Lions,Feroz Shah Kotla,2016-04-27,25,39.0,1,0.0,0.0,4.1,9.51219512195122,0,0,23,-2,0.8,1.3101265822784811,7.770789426793814,1.5
DJ Bravo,Rising Pune Supergiants,Gujarat Lions,Maharashtra Cricket Association Stadium,2016-04-29,25,39.0,2,0.0,0.0,4.1,9.51219512195122,0,0,48,-2,1.0,1.3101265822784811,7.770789426793814,1.2857142857142858
DJ Bravo,Gujarat Lions,Kings XI Punjab,Saurashtra Cricket Association Stadium,2016-05-01,24,33.0,2,0.0,0.0,4.0,8.25,0,0,50,0,1.0,1.3101265822784811,7.770789426793814,0.75
DJ Bravo,Sunrisers Hyderabad,Gujarat Lions,"Rajiv Gandhi International Stadium, Uppal",2016-05-06,18,14.0,2,0.0,0.0,3.0,4.666666666666667,0,0,56,6,1.4,1.3101265822784811,7.770789426793814,2.25
DJ Bravo,Kolkata Knight Riders,Gujarat Lions,Eden Gardens,2016-05-08,25,37.0,0,0.0,0.0,4.1,9.02439024390244,0,0,-2,-2,1.4,1.3101265822784811,7.770789426793814,1.1111111111111112
DJ Bravo,Royal Challengers Bangalore,Gujarat Lions,M Chinnaswamy Stadium,2016-05-14,18,41.0,0,0.0,0.0,3.0,13.666666666666666,0,0,-6,-6,1.2,1.3101265822784811,7.770789426793814,0.6666666666666666
DJ Bravo,Gujarat Lions,Kolkata Knight Riders,Green Park,2016-05-19,25,28.0,1,0.0,0.0,4.1,6.829268292682928,0,0,27,2,1.0,1.3101265822784811,7.770789426793814,1.5
DJ Bravo,Gujarat Lions,Mumbai Indians,Green Park,2016-05-21,26,20.0,2,0.0,3.0,4.2,4.761904761904762,0,0,56,6,1.0,1.3101265822784811,7.770789426793814,1.5
DJ Bravo,Gujarat Lions,Royal Challengers Bangalore,M Chinnaswamy Stadium,2016-05-24,19,25.0,0,0.0,4.0,3.1,8.064516129032258,0,0,0,0,0.6,1.3101265822784811,7.770789426793814,0.6666666666666666
DJ Bravo,Gujarat Lions,Sunrisers Hyderabad,Feroz Shah Kotla,2016-05-27,24,32.0,2,0.0,0.0,4.0,8.0,0,0,50,0,1.0,1.3101265822784811,7.770789426793814,1.5
DJ Bravo,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,2018-04-07,24,25.0,0,0.0,1.0,4.0,6.25,0,0,2,2,1.0,1.3101265822784811,7.770789426793814,1.6666666666666667
DJ Bravo,Kolkata Knight Riders,Chennai Super Kings,MA Chidambaram Stadium,2018-04-10,18,50.0,0,0.0,0.0,3.0,16.666666666666668,0,0,-6,-6,0.8,1.3101265822784811,7.770789426793814,0.5714285714285714
DJ Bravo,Kings XI Punjab,Chennai Super Kings,Punjab Cricket Association IS Bindra Stadium,2018-04-15,24,37.0,1,0.0,0.0,4.0,9.25,0,0,23,-2,0.6,1.3101265822784811,7.770789426793814,0.5
DJ Bravo,Chennai Super Kings,Rajasthan Royals,Maharashtra Cricket Association Stadium,2018-04-20,14,14.0,2,0.0,0.0,2.2,6.363636363636363,0,0,52,2,1.0,1.3101265822784811,7.770789426793814,1.2857142857142858
DJ Bravo,Chennai Super Kings,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,2018-04-22,18,37.0,1,0.0,0.0,3.0,12.333333333333334,0,0,19,-6,0.8,1.3101265822784811,7.770789426793814,1.0
DJ Bravo,Royal Challengers Bangalore,Chennai Super Kings,M.Chinnaswamy Stadium,2018-04-25,25,32.0,4,0.0,0.0,4.1,7.804878048780488,1,0,108,0,1.6,1.3101265822784811,7.770789426793814,3.0
DJ Bravo,Chennai Super Kings,Mumbai Indians,Maharashtra Cricket Association Stadium,2018-04-28,19,20.0,1,0.0,1.0,3.1,6.451612903225806,0,0,27,2,1.8,1.3101265822784811,7.770789426793814,1.2857142857142858
DJ Bravo,Chennai Super Kings,Delhi Daredevils,Maharashtra Cricket Association Stadium,2018-04-30,19,42.0,0,0.0,0.0,3.1,13.548387096774194,0,0,-6,-6,1.6,1.3101265822784811,7.770789426793814,1.2857142857142858
DJ Bravo,Chennai Super Kings,Kolkata Knight Riders,Eden Gardens,2018-05-03,12,20.0,0,0.0,1.0,2.0,10.0,0,0,-2,-2,1.2,1.3101265822784811,7.770789426793814,1.1111111111111112
DJ Bravo,Royal Challengers Bangalore,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018-05-05,12,17.0,1,0.0,0.0,2.0,8.5,0,0,25,0,1.2,1.3101265822784811,7.770789426793814,1.2857142857142858
DJ Bravo,Chennai Super Kings,Rajasthan Royals,Sawai Mansingh Stadium,2018-05-11,23,31.0,2,0.0,0.0,3.5,8.857142857142858,0,0,50,0,0.8,1.3101265822784811,7.770789426793814,1.0
DJ Bravo,Sunrisers Hyderabad,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018-05-13,26,37.0,1,0.0,0.0,4.2,8.809523809523808,0,0,25,0,0.8,1.3101265822784811,7.770789426793814,1.2857142857142858
DJ Bravo,Delhi Daredevils,Chennai Super Kings,Arun Jaitley Stadium,2018-05-18,26,50.0,0,0.0,1.0,4.2,11.904761904761903,0,0,-6,-6,0.8,1.3101265822784811,7.770789426793814,1.5
DJ Bravo,Kings XI Punjab,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018-05-20,24,39.0,2,0.0,1.0,4.0,9.75,0,0,48,-2,1.2,1.3101265822784811,7.770789426793814,1.2857142857142858
DJ Bravo,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018-05-22,28,21.0,2,0.0,0.0,4.4,4.7727272727272725,0,0,56,6,1.4,1.3101265822784811,7.770789426793814,1.6666666666666667
DJ Bravo,Sunrisers Hyderabad,Chennai Super Kings,Wankhede Stadium,2018-05-27,26,44.0,1,0.0,0.0,4.2,10.476190476190476,0,0,21,-4,1.2,1.3101265822784811,7.770789426793814,1.6666666666666667
DJ Bravo,Royal Challengers Bangalore,Chennai Super Kings,MA Chidambaram Stadium,2019-03-23,1,0.0,1,0.0,0.0,0.1,0.0,0,0,25,0,1.2,1.3101265822784811,7.770789426793814,0.5714285714285714
DJ Bravo,Delhi Capitals,Chennai Super Kings,Arun Jaitley Stadium,2019-03-26,26,31.0,3,0.0,0.0,4.2,7.3809523809523805,0,0,75,0,1.8,1.3101265822784811,7.770789426793814,1.5
DJ Bravo,Chennai Super Kings,Rajasthan Royals,MA Chidambaram Stadium,2019-03-31,26,30.0,2,0.0,1.0,4.2,7.142857142857142,0,0,50,0,1.8,1.3101265822784811,7.770789426793814,0.5714285714285714
DJ Bravo,Mumbai Indians,Chennai Super Kings,Wankhede Stadium,2019-04-03,25,41.0,1,0.0,0.0,4.1,10.0,0,0,23,-2,1.6,1.3101265822784811,7.770789426793814,1.6666666666666667
DJ Bravo,Royal Challengers Bangalore,Chennai Super Kings,M.Chinnaswamy Stadium,2019-04-21,24,34.0,2,0.0,0.0,4.0,8.5,0,0,50,0,1.8,1.3101265822784811,7.770789426793814,3.0
DJ Bravo,Sunrisers Hyderabad,Chennai Super Kings,MA Chidambaram Stadium,2019-04-23,25,33.0,0,0.0,1.0,4.1,8.048780487804878,0,0,0,0,1.6,1.3101265822784811,7.770789426793814,0.5714285714285714
DJ Bravo,Mumbai Indians,Chennai Super Kings,MA Chidambaram Stadium,2019-04-26,26,33.0,0,0.0,0.0,4.2,7.857142857142857,0,0,0,0,1.0,1.3101265822784811,7.770789426793814,0.5714285714285714
DJ Bravo,Chennai Super Kings,Delhi Capitals,MA Chidambaram Stadium,2019-05-01,18,18.0,1,0.0,0.0,3.0,6.0,0,0,27,2,0.8,1.3101265822784811,7.770789426793814,0.5714285714285714
DJ Bravo,Chennai Super Kings,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,2019-05-05,28,23.0,0,0.0,4.0,4.4,5.227272727272727,0,0,4,4,0.6,1.3101265822784811,7.770789426793814,0.5
DJ Bravo,Chennai Super Kings,Mumbai Indians,MA Chidambaram Stadium,2019-05-07,18,25.0,0,0.0,0.0,3.0,8.333333333333334,0,0,0,0,0.2,1.3101265822784811,7.770789426793814,0.5714285714285714
DJ Bravo,Delhi Capitals,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2019-05-10,25,16.0,2,0.0,0.0,4.1,3.902439024390244,0,0,56,6,0.6,1.3101265822784811,7.770789426793814,1.0
DJ Bravo,Mumbai Indians,Chennai Super Kings,Rajiv Gandhi International Stadium,2019-05-12,19,23.0,1,0.0,0.0,3.1,7.419354838709677,0,0,25,0,0.8,1.3101265822784811,7.770789426793814,1.0
DJ Bravo,Sunrisers Hyderabad,Chennai Super Kings,Dubai International Cricket Stadium,2020-10-02,26,26.0,0,0.0,0.0,4.2,6.19047619047619,0,0,2,2,0.6,1.3101265822784811,7.770789426793814,0.8888888888888888
DJ Bravo,Kings XI Punjab,Chennai Super Kings,Dubai International Cricket Stadium,2020-10-04,26,36.0,0,0.0,0.0,4.2,8.571428571428571,0,0,0,0,0.6,1.3101265822784811,7.770789426793814,0.8888888888888888
DJ Bravo,Kolkata Knight Riders,Chennai Super Kings,Sheikh Zayed Stadium,2020-10-07,26,35.0,4,0.0,0.0,4.2,8.333333333333332,1,0,108,0,1.4,1.3101265822784811,7.770789426793814,4.0
DJ Bravo,Royal Challengers Bangalore,Chennai Super Kings,Dubai International Cricket Stadium,2020-10-10,20,27.0,0,0.0,0.0,3.2,8.4375,0,0,0,0,1.0,1.3101265822784811,7.770789426793814,0.8888888888888888
DJ Bravo,Chennai Super Kings,Sunrisers Hyderabad,Dubai International Cricket Stadium,2020-10-13,18,25.0,2,0.0,0.0,3.0,8.333333333333334,0,0,50,0,1.2,1.3101265822784811,7.770789426793814,0.8888888888888888
DJ Bravo,Chennai Super Kings,Delhi Capitals,Sharjah Cricket Stadium,2020-10-17,19,22.0,1,0.0,0.0,3.1,7.096774193548387,0,0,25,0,1.4,1.3101265822784811,7.770789426793814,2.0
DJ Bravo,Chennai Super Kings,Delhi Capitals,"Wankhede Stadium, Mumbai",2021-04-10,25,27.0,1,0.0,0.0,4.1,6.585365853658537,0,0,27,2,1.6,1.3101265822784811,7.770789426793814,1.4285714285714286
DJ Bravo,Punjab Kings,Chennai Super Kings,"Wankhede Stadium, Mumbai",2021-04-16,12,10.0,1,0.0,0.0,2.0,5.0,0,0,29,4,1.0,1.3101265822784811,7.770789426793814,1.4285714285714286
DJ Bravo,Chennai Super Kings,Rajasthan Royals,"Wankhede Stadium, Mumbai",2021-04-19,23,23.0,1,0.0,1.0,3.5,6.571428571428571,0,0,27,2,1.2,1.3101265822784811,7.770789426793814,1.4285714285714286
DJ Bravo,Chennai Super Kings,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",2021-04-25,12,19.0,1,0.0,0.0,2.0,9.5,0,0,23,-2,1.0,1.3101265822784811,7.770789426793814,1.4285714285714286
DJ Bravo,Chennai Super Kings,Mumbai Indians,Dubai International Cricket Stadium,2021-09-19,26,23.0,3,0.0,0.0,4.2,5.476190476190476,0,0,79,4,1.4,1.3101265822784811,7.770789426793814,0.8888888888888888
DJ Bravo,Royal Challengers Bangalore,Chennai Super Kings,Sharjah Cricket Stadium,2021-09-24,25,23.0,3,0.0,0.0,4.1,5.609756097560976,0,0,79,4,1.8,1.3101265822784811,7.770789426793814,2.0
DJ Bravo,Sunrisers Hyderabad,Chennai Super Kings,Sharjah Cricket Stadium,2021-09-30,27,14.0,2,0.0,0.0,4.3,3.255813953488372,0,0,56,6,2.0,1.3101265822784811,7.770789426793814,2.0
DJ Bravo,Chennai Super Kings,Delhi Capitals,Dubai International Cricket Stadium,2021-10-04,13,16.0,1,0.0,0.0,2.1,7.619047619047619,0,0,25,0,2.0,1.3101265822784811,7.770789426793814,0.8888888888888888
DJ Bravo,Chennai Super Kings,Punjab Kings,Dubai International Cricket Stadium,2021-10-07,14,30.0,0,0.0,0.0,2.2,13.636363636363637,0,0,-6,-6,1.8,1.3101265822784811,7.770789426793814,0.8888888888888888
DJ Bravo,Delhi Capitals,Chennai Super Kings,Dubai International Cricket Stadium,2021-10-10,20,29.0,1,0.0,0.0,3.2,9.0625,0,0,23,-2,1.4,1.3101265822784811,7.770789426793814,0.8888888888888888
DJ Bravo,Chennai Super Kings,Kolkata Knight Riders,Dubai International Cricket Stadium,2021-10-15,24,29.0,1,0.0,0.0,4.0,7.25,0,0,25,0,1.0,1.3101265822784811,7.770789426793814,0.8888888888888888
DJ Bravo,Chennai Super Kings,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",2022-03-26,24,20.0,3,0.0,0.0,4.0,5.0,0,0,79,4,1.2,1.3101265822784811,7.770789426793814,1.4285714285714286
DJ Bravo,Chennai Super Kings,Lucknow Super Giants,"Brabourne Stadium, Mumbai",2022-03-31,27,32.0,1,0.0,1.0,4.3,7.441860465116279,0,0,25,0,1.2,1.3101265822784811,7.770789426793814,0.6666666666666666
DJ Bravo,Punjab Kings,Chennai Super Kings,"Brabourne Stadium, Mumbai",2022-04-03,20,30.0,1,0.0,0.0,3.2,9.375,0,0,23,-2,1.4,1.3101265822784811,7.770789426793814,0.6666666666666666
DJ Bravo,Chennai Super Kings,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",2022-04-09,19,26.0,1,0.0,0.0,3.1,8.387096774193548,0,0,25,0,1.4,1.3101265822784811,7.770789426793814,1.5
DJ Bravo,Chennai Super Kings,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",2022-04-12,30,34.0,1,0.0,0.0,5.0,6.8,0,0,27,2,1.4,1.3101265822784811,7.770789426793814,1.5
DJ Bravo,Chennai Super Kings,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",2022-04-17,24,23.0,3,0.0,0.0,4.0,5.75,0,0,79,4,1.4,1.3101265822784811,7.770789426793814,3.0
DJ Bravo,Mumbai Indians,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",2022-04-21,26,34.0,2,0.0,2.0,4.2,8.095238095238095,0,0,50,0,1.6,1.3101265822784811,7.770789426793814,1.5
DJ Bravo,Punjab Kings,Chennai Super Kings,"Wankhede Stadium, Mumbai",2022-04-25,26,38.0,3,0.0,0.0,4.2,9.047619047619047,0,0,73,-2,2.0,1.3101265822784811,7.770789426793814,1.4285714285714286
DJ Bravo,Chennai Super Kings,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",2022-05-08,17,23.0,2,0.0,1.0,2.5,9.2,0,0,48,-2,2.2,1.3101265822784811,7.770789426793814,1.5
DJ Bravo,Chennai Super Kings,Mumbai Indians,"Wankhede Stadium, Mumbai",2022-05-12,13,15.0,0,0.0,0.0,2.1,7.142857142857142,0,0,0,0,2.0,1.3101265822784811,7.770789426793814,1.4285714285714286
DJ Harris,Deccan Chargers,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2012-04-07,6,11.0,0,0.0,0.0,1.0,11.0,0,0,0,0,0.0,0.0,9.25,0.0
DJ Harris,Deccan Chargers,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2012-05-08,12,15.0,0,0.0,0.0,2.0,7.5,0,0,0,0,0.0,0.0,9.25,0.0
DJ Hooda,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,2015-04-12,27,17.0,0,0.0,1.0,4.3,3.953488372093024,0,0,6,6,0.0,0.30303030303030304,9.483968001051817,0.0
DJ Hooda,Rajasthan Royals,Mumbai Indians,"Sardar Patel Stadium, Motera",2015-04-14,6,3.0,0,0.0,0.0,1.0,3.0,0,0,0,0,0.0,0.30303030303030304,9.483968001051817,0.25
DJ Hooda,Sunrisers Hyderabad,Rajasthan Royals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015-04-16,13,10.0,0,0.0,0.0,2.1,4.761904761904762,0,0,6,6,0.0,0.30303030303030304,9.483968001051817,0.5
DJ Hooda,Rajasthan Royals,Chennai Super Kings,"Sardar Patel Stadium, Motera",2015-04-19,13,20.0,0,0.0,0.0,2.1,9.523809523809524,0,0,-2,-2,0.0,0.30303030303030304,9.483968001051817,0.25
DJ Hooda,Rajasthan Royals,Kings XI Punjab,"Sardar Patel Stadium, Motera",2015-04-21,18,35.0,1,0.0,0.0,3.0,11.666666666666666,0,0,19,-6,0.2,0.30303030303030304,9.483968001051817,0.25
DJ Hooda,Rajasthan Royals,Royal Challengers Bangalore,"Sardar Patel Stadium, Motera",2015-04-24,1,4.0,0,0.0,0.0,0.1,40.0,0,0,0,0,0.2,0.30303030303030304,9.483968001051817,0.25
DJ Hooda,Rajasthan Royals,Sunrisers Hyderabad,Brabourne Stadium,2015-05-07,19,33.0,0,0.0,1.0,3.1,10.64516129032258,0,0,-4,-4,0.2,0.30303030303030304,9.483968001051817,0.0
DJ Hooda,Gujarat Lions,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,2016-04-21,18,22.0,1,0.0,0.0,3.0,7.333333333333333,0,0,25,0,0.4,0.30303030303030304,9.483968001051817,1.0
DJ Hooda,Sunrisers Hyderabad,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",2016-04-23,26,27.0,0,0.0,0.0,4.2,6.428571428571428,0,0,2,2,0.4,0.30303030303030304,9.483968001051817,0.3333333333333333
